100,Azeitao,Partido A,40
100,Azeitao,Partido F,50
101,Azeitao,Partido C,304
101,Azeitao,Partido G,5
101,Azeitao,Partido E,31
101,Azeitao,Partido A,55
101,Azeitao,Partido F,147
102,Azeitao,Partido C,241
102,Azeitao,Partido G,13
102,Azeitao,Partido E,38
102,Azeitao,Partido A,84
102,Azeitao,Partido F,88
103,Azeitao,Partido C,153
103,Azeitao,Partido G,10
103,Azeitao,Partido E,26
103,Azeitao,Partido A,54
