63,Setubal,Partido B,2
63,Setubal,Partido D,0
64,Setubal,Partido A,185
64,Setubal,Partido E,42
64,Setubal,Partido C,236
64,Setubal,Partido F,212
64,Setubal,Partido G,1
64,Setubal,Partido B,17
64,Setubal,Partido D,0
65,Setubal,Partido A,146
65,Setubal,Partido E,43
65,Setubal,Partido C,258
65,Setubal,Partido F,152
65,Setubal,Partido G,6
65,Setubal,Partido B,10
65,Setubal,Partido D,4
66,Setubal,Partido A,123
66,Setubal,Partido E,27
66,Setubal,Partido C,298
66,Setubal,Partido F,108
66,Setubal,Partido G,8
66,Setubal,Partido B,7
66,Setubal,Partido D,2
67,Setubal,Partido A,87
67,Setubal,Partido E,26
67,Setubal,Partido C,325
67,Setubal,Partido F,200
67,Setubal,Partido G,9
67,Setubal,Partido B,16
67,Setubal,Partido D,2
68,Setubal,Partido A,71
68,Setubal,Partido E,23
68,Setubal,Partido C,268
68,Setubal,Partido F,102
68,Setubal,Partido G,6
68,Setubal,Partido B,4
68,Setubal,Partido D,2
69,Setubal,Partido A,61
69,Setubal,Partido E,24
69,Setubal,Partido C,248
69,Setubal,Partido F,61
69,Setubal,Partido G,8
69,Setubal,Partido B,4
69,Setubal,Partido D,1
70,Setubal,Partido A,63
70,Setubal,Partido E,10
70,Setubal,Partido C,353
70,Setubal,Partido F,220
70,Setubal,Partido G,9
70,Setubal,Partido B,12
70,Setubal,Partido D,1
71,Setubal,Partido A,60
71,Setubal,Partido E,18
71,Setubal,Partido C,305
71,Setubal,Partido F,130
71,Setubal,Partido G,4
71,Setubal,Partido B,7
71,Setubal,Partido D,3
72,Setubal,Partido A,29
72,Setubal,Partido E,11
72,Setubal,Partido C,214
72,Setubal,Partido F,61
72,Setubal,Partido G,9
72,Setubal,Partido B,6
72,Setubal,Partido D,0
73,Setubal,Partido A,92
73,Setubal,Partido E,26
73,Setubal,Partido C,377
73,Setubal,Partido F,164
73,Setubal,Partido G,1
73,Setubal,Partido B,15
73,Setubal,Partido D,4
74,Setubal,Partido A,114
74,Setubal,Partido G,7
74,Setubal,Partido F,150
74,Setubal,Partido C,214
74,Setubal,Partido E,25
74,Setubal,Partido B,6
74,Setubal,Partido D,0
75,Setubal,Partido A,136
75,Setubal,Partido G,5
75,Setubal,Partido F,120
75,Setubal,Partido C,218
75,Setubal,Partido E,24
75,Setubal,Partido B,6
75,Setubal,Partido D,0
76,Setubal,Partido A,23
76,Setubal,Partido G,4
76,Setubal,Partido F,24
76,Setubal,Partido C,65
76,Setubal,Partido E,0
76,Setubal,Partido B,4
76,Setubal,Partido D,0
77,Setubal,Partido A,153
77,Setubal,Partido G,7
77,Setubal,Partido F,132
77,Setubal,Partido C,272
77,Setubal,Partido E,40
77,Setubal,Partido B,12
77,Setubal,Partido D,3
78,Setubal,Partido A,78
